Elección extraordinaria para la Senaduría del estado de Tamaulipas 2023
20/02/2023 00:00 (UTC-6)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
4778,3864,4,3860,80.7869,3801,79.5521,18.0828,59,2233443,466713,466713,20.8965
CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_FEDERAL,DISTRITO_FEDERAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MORENA,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PT-MORENA,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,COTEJADA
'281162C0100','281162C01002',28,TAMAULIPAS,003,Rio Bravo,1162,01,C,00,1,2,Ilegible,Ilegible,Ilegible,84,5,5,1,5,3,64,0,0,0,0,0,0,0,84,83,478,14,,1,,6f16dd5919e5c6445cf6627542dfee0d3ff376d2c87e7935fec932d3756ef4cc,19/02/2023 20:18:33,19/02/2023 20:54:51,19/02/2023 20:55:57,CASILLA,Móvil,Acta PREP,1
'281163B0100','281163B01002',28,TAMAULIPAS,003,Rio Bravo,1163,01,B,00,1,2,129,2,131,131,10,4,0,4,15,90,0,0,0,0,4,0,4,131,131,611,14, ,1,D,92d4b52d4276af7b8c99e1602f4cf8f263c322fabc82843b1e9771c50ffc0fe0,19/02/2023 19:52:13,19/02/2023 22:00:16,19/02/2023 22:00:50,CASILLA,Móvil,Acta PREP,1
'281163C0100','281163C01002',28,TAMAULIPAS,003,Rio Bravo,1163,01,C,00,1,2,489,131,2,133,13,7,3,4,6,96,1,0,0,0,1,1,1,133,133,610,8, ,1,,9e5ff0df749cac563e041e0255e8e3607685eaab79c30dbec5c0d8253c1a5f3b,19/02/2023 19:48:24,19/02/2023 21:04:57,19/02/2023 21:05:16,CASILLA,Móvil,Acta PREP,1
'281164B0100','281164B01002',28,TAMAULIPAS,003,Rio Bravo,1164,01,B,00,1,2,410,109,2,110,15,3,2,4,10,62,1,Sin dato,Sin dato,Sin dato,4,Sin dato,2,110,103,507,8,['Sin dato'],1,D,5a5c2bf6472ac939c5aeca0309ace881d5ddde8d60df92fb3032da388c821f3d,19/02/2023 21:07:00,19/02/2023 21:57:08,19/02/2023 21:57:46,CATD,Escáner,Acta PREP,1
'281164C0100','281164C01002',28,TAMAULIPAS,003,Rio Bravo,1164,01,C,00,1,2,421,95,2,96,9,3,4,4,5,63,0,0,0,0,5,0,3,96,96,506,7,,1,I,334b5797daac9e2a9f01eb23c02ba41f809c54f29883c7b6e80df6e713bd4848,19/02/2023 21:04:00,19/02/2023 22:14:42,19/02/2023 22:15:13,CATD,Escáner,Acta PREP,1
'281165B0100','281165B01002',28,TAMAULIPAS,003,Rio Bravo,1165,01,B,00,1,2,403,125,1,126,17,5,1,2,7,93,0,0,0,0,1,1,0,126,127,517,18, ,1,I,1118116d30618be548544f68dfaa6d2c0453335f60d6fdd9a53b303cb0b9e7d7,19/02/2023 19:14:39,19/02/2023 21:31:49,19/02/2023 21:32:15,CASILLA,Móvil,Acta PREP,1
'281166B0100','281166B01002',28,TAMAULIPAS,003,Rio Bravo,1166,01,B,00,1,2,363,79,1,79,5,5,0,0,1,67,Sin dato,Sin dato,Sin dato,Sin dato,1,Sin dato,Sin dato,79,79,431,7,['Sin dato'],1,D,28ad7a863f857c24574bb712ced7a1903ec1ad6a792be624e32c32e183d139ef,19/02/2023 20:51:00,19/02/2023 21:21:32,19/02/2023 21:22:58,CATD,Escáner,Acta PREP,1
'281166C0100','281166C01002',28,TAMAULIPAS,003,Rio Bravo,1166,01,C,00,1,2,361,79,2,81,5,4,0,3,6,57,0,0,0,0,6,0,0,81,81,428,20, ,1,D,26dcaad363d5ceb16259b0a66491d2d7582aef26de55482752f1a92db90d86df,19/02/2023 19:05:53,19/02/2023 21:45:39,19/02/2023 21:46:09,CASILLA,Móvil,Acta PREP,1
'281167B0100','281167B01002',28,TAMAULIPAS,003,Rio Bravo,1167,01,B,00,1,2,406,Ilegible,2,91,5,3,2,4,3,73,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,1,91,91,485,2,['Sin dato'],1,F,34e243235ef625d76306e355c035c0f440c45788c40acd2627f8ba2804936006,19/02/2023 20:05:36,19/02/2023 21:40:10,19/02/2023 21:40:39,CASILLA,Móvil,Acta PREP,1
'281168B0100','281168B01002',28,TAMAULIPAS,003,Rio Bravo,1168,01,B,00,1,2,Sin dato,Sin dato,Sin dato,68,5,9,1,2,1,47,1,0,0,0,2,0,0,68,68,382,19, ,1,I,e98eb525821f1f70ad976d82a5566ed593045ebb4d3cc5f5fd598b1d9c7bdd0f,19/02/2023 19:32:00,19/02/2023 20:53:38,19/02/2023 20:54:15,CATD,Escáner,Acta PREP,1
'281168C0100','281168C01002',28,TAMAULIPAS,003,Rio Bravo,1168,01,C,00,1,2,325,68,2,68,4,5,1,1,4,47,Sin dato,Sin dato,Sin dato,Sin dato,4,Sin dato,2,68,68,381,10,['Sin dato'],1,,15cdea0bb5c6e7c84fa5966bae387c642d188d81705e3eb2699f7188ca4d4b79,19/02/2023 19:25:00,19/02/2023 22:49:12,19/02/2023 22:49:42,CATD,Escáner,Acta PREP,1
'281168S0100','281168S01004',28,TAMAULIPAS,003,Rio Bravo,1168,01,S,00,1,2EMR,Sin dato,Sin dato,-,Sin dato,21,5,4,9,11,191,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,256,241,0,4,"['Excede Lista Nominal', 'Sin dato']",0,F,0b6b9b6c45c7efff57f63a0e218610902a70b001de83adad6e2e0b723e1ed269,19/02/2023 19:08:02,19/02/2023 21:20:53,19/02/2023 21:21:39,CASILLA,Móvil,Acta PREP,1
'281169B0100','281169B01002',28,TAMAULIPAS,003,Rio Bravo,1169,01,B,00,1,2,440,92,2,94,14,21,0,4,6,46,0,0,0,0,1,1,1,94,94,522,15, ,1,F,a77dccd06826c6ffd49d03aeac9dc1f3d91b4b476400ae589632e390bbdbf876,19/02/2023 19:31:57,19/02/2023 20:50:55,19/02/2023 20:51:32,CASILLA,Móvil,Acta PREP,1
'281169C0100','281169C01002',28,TAMAULIPAS,003,Rio Bravo,1169,01,C,00,1,2,431,101,2,103,15,8,Sin dato,1,9,69,0,0,0,0,1,0,0,103,103,522,5,['Sin dato'],1,F,84ffc95a12fe70419b1a7efed0ce3c762ff4e06f56b183aa86f61efba52e5480,19/02/2023 19:34:22,19/02/2023 21:38:25,19/02/2023 21:39:16,CASILLA,Móvil,Acta PREP,1
'281170B0100','281170B01002',28,TAMAULIPAS,003,Rio Bravo,1170,01,B,00,1,2,436,123,1,124,24,6,0,6,7,78,1,0,0,0,2,0,0,124,124,548,12, ,1,I,9a261d12929e74cc65faf7fc50c2965ac82ae1aa40b5a81a117876787d8fffa2,19/02/2023 18:31:51,19/02/2023 18:39:19,19/02/2023 18:40:19,CASILLA,Móvil,Acta PREP,1
'281170C0100','281170C01002',28,TAMAULIPAS,003,Rio Bravo,1170,01,C,00,1,2,424,132,2,134,16,13,2,5,8,78,2,1,1,0,4,0,4,134,134,546,6, ,1,D,16ef81524863d12a213585340a67a61e5ad9831c3e5f20810e2c1514edb0f9fa,19/02/2023 18:59:06,19/02/2023 19:52:02,19/02/2023 19:52:43,CASILLA,Móvil,Acta PREP,1
'281171B0100','281171B01002',28,TAMAULIPAS,003,Rio Bravo,1171,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,712,15, ,-,-,-,-,-,-,-,-,-,-
'281171C0100','281171C01002',28,TAMAULIPAS,003,Rio Bravo,1171,01,C,00,1,2,551,171,1,172,24,9,3,3,10,123,0,0,0,0,0,0,0,172,172,711,5, ,1,I,923b628a060ceb61abcf49ffdb0ef71a9512cec3c0b3299a667213685a54ed3d,19/02/2023 21:09:00,19/02/2023 21:50:51,19/02/2023 21:51:21,CATD,Escáner,Acta PREP,1
'281172B0100','281172B01002',28,TAMAULIPAS,003,Rio Bravo,1172,01,B,00,1,2,485,142,1,143,18,3,0,5,16,92,0,0,0,0,7,0,2,143,143,616,12, ,1,D,49b9f7e01577efac03a67fb36bb5e74a828c8183519477139afe1b38d5fba03d,19/02/2023 21:00:00,19/02/2023 21:56:34,19/02/2023 21:57:13,CATD,Escáner,Acta PREP,1
'281172C0100','281172C01002',28,TAMAULIPAS,003,Rio Bravo,1172,01,C,00,1,2,527,99,2,101,8,4,0,3,8,75,0,0,1,0,1,0,1,101,101,616,6, ,1,I,71dd0510dea71bd8b2d6b8f71fe74d4b8e35fcfd3551643e7923f0a92554a043,19/02/2023 21:08:00,19/02/2023 21:24:18,19/02/2023 21:24:44,CATD,Escáner,Acta PREP,1
'281172C0200','281172C02002',28,TAMAULIPAS,003,Rio Bravo,1172,02,C,00,1,2,520,106,2,108,16,5,2,3,7,69,1,0,0,0,4,0,1,108,108,616,10, ,1,I,733b716cc8d27515031ae3e320e92c224638f1ed29a9b12bc08cc7efc72d3039,19/02/2023 21:06:00,19/02/2023 21:48:05,19/02/2023 21:48:33,CATD,Escáner,Acta PREP,1
'281172C0300','281172C03002',28,TAMAULIPAS,003,Rio Bravo,1172,03,C,00,1,2,514,111,2,113,6,4,0,6,12,81,0,1,0,0,2,0,1,113,113,615,19, ,1,I,45a3b16e69d8704f72f4b2f044864dacb6ef6b9e91298f8530ce31dec1eaaec0,19/02/2023 20:57:00,19/02/2023 22:25:57,19/02/2023 22:26:18,CATD,Escáner,Acta PREP,1
'281173B0100','281173B01002',28,TAMAULIPAS,003,Rio Bravo,1173,01,B,00,1,2,482,130,3,133,13,5,0,2,17,84,2,0,0,0,5,0,5,133,133,603,7, ,1,F,4437d8a71d1cd015e904a3331c39989de962d7c26aa18ca1968d1c7f3b6d93c9,19/02/2023 19:33:01,19/02/2023 20:11:49,19/02/2023 20:12:29,CASILLA,Móvil,Acta PREP,1
'281173C0100','281173C01002',28,TAMAULIPAS,003,Rio Bravo,1173,01,C,00,1,2,485,126,3,129,8,3,2,7,14,91,0,0,0,0,4,0,0,0,129,602,3, ,1,I,308a2aa94edea32e6b4752e13621ff082785ce004013dad947199e2ecaa4b247,19/02/2023 19:00:03,19/02/2023 19:22:07,19/02/2023 19:23:09,CASILLA,Móvil,Acta PREP,1
'281174B0100','281174B01002',28,TAMAULIPAS,003,Rio Bravo,1174,01,B,00,2,2,595,114,1,115,11,3,0,2,5,90,0,0,1,0,2,0,1,115,115,698,16, ,1,I,90ad8508665ed8981c5215e1502431d4bbf09bce1016484e2ac76ae60e715b6c,19/02/2023 20:08:29,19/02/2023 21:49:37,19/02/2023 21:50:00,CASILLA,Móvil,Acta PREP,1
'281174C0100','281174C01002',28,TAMAULIPAS,003,Rio Bravo,1174,01,C,00,2,2,555,152,3,Sin dato,14,2,1,2,9,119,1,0,1,0,5,0,1,Sin dato,155,698,9, ,1,I,296be04ec232ecea30e74b3f74c3244d41714e3f81ccc0b7ea2c726ae94b522a,19/02/2023 20:34:23,19/02/2023 21:07:27,19/02/2023 21:08:15,CASILLA,Móvil,Acta PREP,1
'281174C0200','281174C02002',28,TAMAULIPAS,003,Rio Bravo,1174,02,C,00,2,2,593,115,2,117,7,3,1,4,5,92,1,0,0,0,3,0,1,117,117,698,7,,1,D,702ede435ef7ae0616eefc07e9f906c7953344249cced6e917e76d0edda6ec19,19/02/2023 20:01:40,19/02/2023 20:41:35,19/02/2023 20:42:24,CASILLA,Móvil,Acta PREP,1
'281174C0300','281174C03002',28,TAMAULIPAS,003,Rio Bravo,1174,03,C,00,2,2,579,130,Sin dato,130,7,7,2,4,4,102,1,0,0,0,1,0,2,130,130,697,20, ,1,,5beb026c5303af103466820cff97c5c6d0645187f3e165053659f094479b2b96,19/02/2023 19:46:54,19/02/2023 22:03:06,19/02/2023 22:03:29,CASILLA,Móvil,Acta PREP,1
'281174C0400','281174C04002',28,TAMAULIPAS,003,Rio Bravo,1174,04,C,00,2,2,500,118,1,119,10,6,5,8,10,76,0,0,0,0,1,Sin dato,3,Sin dato,119,698,4,['Sin dato'],1,F,29a6198920a845955d693b373a6c50372e2bf1909db9fb7cb76417b09c658c23,19/02/2023 22:13:00,19/02/2023 22:56:34,19/02/2023 22:57:12,CATD,Escáner,Acta PREP,1
'281174C0500','281174C05002',28,TAMAULIPAS,003,Rio Bravo,1174,05,C,00,2,2,571,138,3,138,7,3,3,6,3,99,1,0,0,0,2,0,4,138,128,697,18, ,1,F,b2c43f6dd3e0b69047dd2fc1d493181c7eea4c0933240142e9e8cc8939ff7a08,19/02/2023 22:14:00,19/02/2023 22:28:48,19/02/2023 22:29:19,CATD,Escáner,Acta PREP,1
'281174C0600','281174C06002',28,TAMAULIPAS,003,Rio Bravo,1174,06,C,00,2,2,597,112,0,112,8,3,0,6,8,80,Sin dato,Sin dato,Sin dato,Sin dato,3,Sin dato,4,112,112,697,20,['Sin dato'],1,F,f940c1141a1a19ce65105f5e1f0866f7c3afa9cf903a885c2f266363035d2f9c,19/02/2023 18:58:52,19/02/2023 20:33:32,19/02/2023 20:34:24,CASILLA,Móvil,Acta PREP,1
'281175B0100','281175B01002',28,TAMAULIPAS,003,Rio Bravo,1175,01,B,00,2,2,502,108,0,108,20,5,0,5,0,74,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,2,Sin dato,108,598,4,['Sin dato'],1,F,18082c6dde5869133ec8034947b389f4ec3af4dbdc0c686eff262c0ea9319cd6,19/02/2023 18:56:33,19/02/2023 19:25:16,19/02/2023 19:26:00,CASILLA,Móvil,Acta PREP,1
'281175C0100','281175C01002',28,TAMAULIPAS,003,Rio Bravo,1175,01,C,00,2,2,506,102,2,102,14,3,0,5,5,73,0,0,0,0,2,Sin dato,Sin dato,102,102,597,3,['Sin dato'],1,D,bcbdc05b3ca8138351abab8ef584e322e74ec474726d1ad2b494f46a573d9c27,19/02/2023 19:01:40,19/02/2023 19:58:12,19/02/2023 19:58:51,CASILLA,Móvil,Acta PREP,1
'281175C0200','281175C02002',28,TAMAULIPAS,003,Rio Bravo,1175,02,C,00,2,2,510,98,1,99,13,4,2,1,9,68,0,0,0,0,2,0,0,99,99,597,8, ,1,D,b278268192af34968e5fd59579a9224deb911e7221d0a3f3dc64ba42c3b537d4,19/02/2023 19:04:52,19/02/2023 20:10:08,19/02/2023 20:10:40,CASILLA,Móvil,Acta PREP,1
'281176B0100','281176B01002',28,TAMAULIPAS,003,Rio Bravo,1176,01,B,00,1,2,549,126,2,128,8,3,0,4,7,102,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,2,128,128,665,3,['Sin dato'],1,I,1c7175451d42c5a15d61dd741729d24ce6553d90eb8db181fdf6d54c9eb8700c,19/02/2023 19:49:41,19/02/2023 20:52:37,19/02/2023 20:53:11,CASILLA,Móvil,Acta PREP,1
'281176C0100','281176C01002',28,TAMAULIPAS,003,Rio Bravo,1176,01,C,00,1,2,543,132,2,134,9,6,0,2,8,109,0,0,0,0,0,0,0,134,134,665,9, ,1,I,33dd133542a3556ef26e48e7877619e249dc206c56d1645a9cedb81213068ba0,19/02/2023 19:51:26,19/02/2023 21:28:48,19/02/2023 21:29:27,CASILLA,Móvil,Acta PREP,1
'281177B0100','281177B01002',28,TAMAULIPAS,003,Rio Bravo,1177,01,B,00,1,2,471,110,1,111,5,10,2,4,6,84,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,3,114,114,575,14,['Sin dato'],1,I,3a9ed8802ad2db86ad0d762186dbcbd229af5c4072ee6fce1336b99df7f62c4f,19/02/2023 18:55:05,19/02/2023 19:16:35,19/02/2023 19:17:40,CASILLA,Móvil,Acta PREP,1
'281177C0100','281177C01002',28,TAMAULIPAS,003,Rio Bravo,1177,01,C,00,1,2,465,120,1,121,16,9,Sin dato,3,9,76,Sin dato,Sin dato,3,Sin dato,3,Sin dato,2,121,121,574,11,['Sin dato'],1,F,7a0938749c7e772c282286d1df81ef3bd62593d179f5fe95c3721ea0af975a60,19/02/2023 18:47:49,19/02/2023 19:09:47,19/02/2023 19:11:04,CASILLA,Móvil,Acta PREP,1
'281178B0100','281178B01002',28,TAMAULIPAS,003,Rio Bravo,1178,01,B,00,1,2,543,189,1,190,30,11,0,2,11,126,3,0,0,0,6,0,1,190,190,721,19, ,1,D,4007e89576ffd04dbc6e11ff7c82e1a6cc8d4525ab84ecfc0cd450a0e7d4bb7e,19/02/2023 19:38:26,19/02/2023 20:56:58,19/02/2023 20:57:33,CASILLA,Móvil,Acta PREP,1
'281178C0100','281178C01002',28,TAMAULIPAS,003,Rio Bravo,1178,01,C,00,1,2,525,208,2,210,35,15,1,4,8,141,2,0,0,0,3,0,1,210,210,722,15, ,1,D,6968f531029981bc08491f7587b976797269e36aef64c8edeab85fdf58e4c2a5,19/02/2023 19:41:58,19/02/2023 21:01:08,19/02/2023 21:01:35,CASILLA,Móvil,Acta PREP,1
'281179B0100','281179B01002',28,TAMAULIPAS,003,Rio Bravo,1179,01,B,00,2,2,Sin dato,Sin dato,Sin dato,76,15,4,Sin dato,2,2,51,1,Sin dato,Sin dato,Sin dato,1,Sin dato,Sin dato,76,76,364,14,['Sin dato'],1,,1cbaf2e40a70f48ff3111763a4ac9795fd7030fe77e8b8e122828dff4a0c24a6,19/02/2023 20:41:00,19/02/2023 22:24:11,19/02/2023 22:24:30,CATD,Escáner,Acta PREP,1
'281180B0100','281180B01002',28,TAMAULIPAS,003,Rio Bravo,1180,01,B,00,1,2,516,126,1,127,20,10,2,3,7,78,3,1,0,0,3,0,0,127,127,631,2, ,1,F,38d568dfb34f0f766ebbc8ac95b834c763ba5862c7a48dad4fdbdc50d2fee7a2,19/02/2023 19:11:07,19/02/2023 21:39:41,19/02/2023 21:40:08,CASILLA,Móvil,Acta PREP,1
'281181B0100','281181B01002',28,TAMAULIPAS,003,Rio Bravo,1181,01,B,00,1,2,581,150,2,152,37,25,1,2,7,76,1,0,0,0,2,0,1,152,152,721,17,,1,I,125681b25061664c9848bc14f8a471d45d24fad1e3579439e60806c18b8fdfa5,19/02/2023 20:01:03,19/02/2023 22:51:28,19/02/2023 22:52:33,CASILLA,Móvil,Acta PREP,1
'281182B0100','281182B01002',28,TAMAULIPAS,003,Rio Bravo,1182,01,B,00,1,2,406,88,2,90,12,6,1,1,5,63,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,90,484,4,['Sin dato'],1,,7fe630ec6a4cd6dbec088a5a4cad0bfa357991047592ad6eac31385f5db0cf31,19/02/2023 23:17:00,19/02/2023 23:49:18,19/02/2023 23:49:51,CATD,Escáner,Acta PREP,1
'281183B0100','281183B01002',28,TAMAULIPAS,003,Rio Bravo,1183,01,B,00,1,2,578,118,2,120,24,6,1,4,6,78,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,1,120,120,693,2,['Sin dato'],1,I,4c3cc94e2419c72d0e0a85166e5c25a7044d86f121e12102ccc1a0f746bf32d4,19/02/2023 20:29:41,19/02/2023 21:55:32,19/02/2023 21:56:09,CASILLA,Móvil,Acta PREP,1
'281184B0100','281184B01002',28,TAMAULIPAS,003,Rio Bravo,1184,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,469,14, ,-,-,-,-,-,-,-,-,-,-
'281184C0100','281184C01002',28,TAMAULIPAS,003,Rio Bravo,1184,01,C,00,1,2,386,91,2,93,3,4,1,2,4,71,3,4,1,1,71,Ilegible,6,Sin dato,171,468,3,['Ilegible'],1,I,04ae50e1e4c1d12c423aaf5d2a6f239b98c4ce60c50a9863e7eaed11e4f1cecb,19/02/2023 23:00:00,19/02/2023 23:27:29,19/02/2023 23:28:50,CATD,Escáner,Acta PREP,1
'281185B0100','281185B01002',28,TAMAULIPAS,003,Rio Bravo,1185,01,B,00,1,2,363,79,1,79,5,5,0,0,1,67,Sin dato,Sin dato,Sin dato,Sin dato,1,Sin dato,Sin dato,79,79,380,3,['Sin dato'],1,F,964a90cf6304d86f05984cf1f77c00562f88a37ce8f4c7e88d1032d871eae6dd,19/02/2023 19:08:45,19/02/2023 20:31:50,19/02/2023 20:32:42,CASILLA,Móvil,Acta PREP,1
'281185C0100','281185C01002',28,TAMAULIPAS,003,Rio Bravo,1185,01,C,00,1,2,299,91,2,93,5,4,2,1,4,72,0,0,0,1,2,0,2,93,93,380,12, ,1,F,7015eccd0dd2e069eecef58f755bde4f5a8c46774f650fadcf2c43eb669c710d,19/02/2023 19:26:07,19/02/2023 21:06:02,19/02/2023 21:06:45,CASILLA,Móvil,Acta PREP,1
'281186B0100','281186B01002',28,TAMAULIPAS,003,Rio Bravo,1186,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,454,17, ,-,-,-,-,-,-,-,-,-,-
'281187B0100','281187B01002',28,TAMAULIPAS,003,Rio Bravo,1187,01,B,00,2,2,575,163,2,165,11,4,0,1,11,121,0,2,0,0,9,0,6,165,165,728,10, ,1,F,ac8bd6e35a683adebb65e0dc165013d72c32d0555221e3f6980a00f755c354b6,19/02/2023 20:37:26,19/02/2023 21:52:37,19/02/2023 21:53:08,CASILLA,Móvil,Acta PREP,1
'281188B0100','281188B01002',28,TAMAULIPAS,003,Rio Bravo,1188,01,B,00,2,2,440,95,1,96,8,4,2,3,8,66,1,Sin dato,Sin dato,Sin dato,3,Sin dato,1,96,96,524,17,['Sin dato'],1,,130d04bea51f8d4a3d7f4d58672df5b4ee6580d1508298d98410c45fbab19b12,19/02/2023 19:55:45,19/02/2023 22:02:43,19/02/2023 22:03:38,CASILLA,Móvil,Acta PREP,1
'281188C0100','281188C01002',28,TAMAULIPAS,003,Rio Bravo,1188,01,C,00,2,2,Ilegible,Ilegible,Ilegible,Ilegible,449,84,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,533,523,12,['Ilegible'],1,D,8f4511a6a4d481472994bb0d3b0edd4cc01f47b0b7d130312d220d848d0d1a9c,19/02/2023 22:08:00,19/02/2023 22:46:57,19/02/2023 22:47:18,CATD,Escáner,Acta PREP,1
'281189B0100','281189B01002',28,TAMAULIPAS,003,Rio Bravo,1189,01,B,00,1,2,452,82,1,83,4,5,2,5,14,48,0,0,0,0,3,0,2,83,83,523,2,,1,F,bec5b794513a065e9e8bd9e17893b36f0fc578e84b8cc96dff608366418e07fd,19/02/2023 18:44:59,19/02/2023 18:59:34,19/02/2023 19:00:17,CASILLA,Móvil,Acta PREP,1
'281189C0100','281189C01002',28,TAMAULIPAS,003,Rio Bravo,1189,01,C,00,1,2,435,96,2,98,10,3,0,4,8,66,1,1,0,3,0,Sin dato,2,98,98,522,17,['Sin dato'],1,D,825ed1660401274b5c75c86c8a1164f023cb7d20cae147f900b99e5068da49f8,19/02/2023 22:04:00,19/02/2023 22:34:23,19/02/2023 22:34:50,CATD,Escáner,Acta PREP,1
'281190B0100','281190B01002',28,TAMAULIPAS,003,Rio Bravo,1190,01,B,00,2,2,257,68,2,71,15,2,0,1,4,46,0,0,0,0,1,0,2,71,71,316,3, ,1,I,ea765cb7e828c15343cdcf87e9d1ea1bb1289e444ad21f80c24753b107906aac,19/02/2023 23:23:00,19/02/2023 23:48:05,19/02/2023 23:48:35,CATD,Escáner,Acta PREP,1
'281190E0100','281190E01002',28,TAMAULIPAS,003,Rio Bravo,1190,01,E,00,2,2,197,49,1,Sin dato,5,6,1,0,3,29,2,1,0,0,2,0,0,49,49,234,15, ,1,D,8da67f04d9880723a7e170a7cecaa58940fc8542ade2fee2d45476a9176022c2,19/02/2023 19:37:33,19/02/2023 20:13:52,19/02/2023 20:14:24,CASILLA,Móvil,Acta PREP,1
'281191B0100','281191B01002',28,TAMAULIPAS,003,Rio Bravo,1191,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,611,14, ,-,-,-,-,-,-,-,-,-,-
'281191C0100','281191C01002',28,TAMAULIPAS,003,Rio Bravo,1191,01,C,00,1,2,519,102,2,102,14,6,2,3,5,69,0,0,0,0,3,0,0,102,102,609,20, ,1,F,9439009c76fec822d2a7869b4ab4f17f4554fa6180a5c1c6e8bf7ce0fb0cf452,19/02/2023 21:36:00,19/02/2023 22:06:52,19/02/2023 22:07:20,CATD,Escáner,Acta PREP,1
'281192B0100','281192B01002',28,TAMAULIPAS,003,Rio Bravo,1192,01,B,00,2,2,496,Ilegible,1,66,8,5,0,1,6,41,0,0,0,0,3,0,2,66,66,549,1,,1,,a0dfc50af0c56ab974414299a736a542f2b0108a3db155dfeca9a38e7a42b379,19/02/2023 19:23:38,19/02/2023 22:01:04,19/02/2023 22:01:40,CASILLA,Móvil,Acta PREP,1
'281192C0100','281192C01002',28,TAMAULIPAS,003,Rio Bravo,1192,01,C,00,2,2,494,67,Sin dato,67,11,3,Sin dato,1,7,42,Sin dato,Sin dato,Sin dato,Sin dato,3,Sin dato,Sin dato,67,67,549,20,['Sin dato'],1,D,ad6d6581cdb87a6da263169028a89d03f43c46ca7b107ce25f8446ccf761d48a,19/02/2023 19:21:00,19/02/2023 21:19:25,19/02/2023 21:20:09,CASILLA,Móvil,Acta PREP,1
'281192C0200','281192C02002',28,TAMAULIPAS,003,Rio Bravo,1192,02,C,00,2,2,485,74,1,75,6,4,Sin dato,3,4,56,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,Sin dato,75,75,548,4,['Sin dato'],1,D,23f7de30e7ff16d3ed0659b2baa7390070865dcb5f2f6f09e5d305c45b257c5f,19/02/2023 19:03:07,19/02/2023 19:41:46,19/02/2023 19:42:05,CASILLA,Móvil,Acta PREP,1
'281193B0100','281193B01002',28,TAMAULIPAS,003,Rio Bravo,1193,01,B,00,2,2,606,97,2,99,6,3,0,6,12,62,0,0,0,0,5,0,5,99,99,693,3, ,1,D,3b42d296e288d45fd5c453493475653acc9a70f92ca85a10e23d56789312e9e1,19/02/2023 19:15:54,19/02/2023 20:11:57,19/02/2023 20:12:45,CASILLA,Móvil,Acta PREP,1
'281193C0100','281193C01002',28,TAMAULIPAS,003,Rio Bravo,1193,01,C,00,2,2,606,99,1,100,9,7,0,4,11,64,0,0,0,0,2,0,3,100,100,694,18, ,1,I,8d41e0d0b1da9687b7bbcffab693754fc904beba067ebce8142a606562b64e0f,19/02/2023 19:08:52,19/02/2023 19:34:08,19/02/2023 19:34:44,CASILLA,Móvil,Acta PREP,1
